Store ID,Store Name,Store Size,Region/Zone,Product_id,Category,Location,Purchase Amount (USD),Promo_code,Discount,Date,Previous Purchases,Age,Gender,Review Rating,Customer_ID
1222,Store_1222,Medium,East,64,Accessories,"Illinois, Suburban",475.71200000000005,1,0,2024-02-27 07:19:31,6,45,Male,2,305
1159,Store_1159,Large,East,16,Clothing,"Texas, Rural",346.192,1,5,2020-09-15 04:32:05,11,35,Male,1,196
1817,Store_1817,Medium,North,44,Footwear,"Florida, Urban",489.995,0,20,2024-03-19 22:26:57,11,35,Male,4,164
1074,Store_1074,Small,East,60,Footwear,"Texas, Suburban",197.483,0,25,2023-03-24 07:05:47,9,45,Female,4,223
1137,Store_1137,Medium,South,32,Electronics,"California, Suburban",67.525,1,5,2025-07-14 17:10:17,15,35,Female,5,274
1917,Store_1917,Small,North,80,Accessories,"Illinois, Rural",252.64200000000002,0,5,2022-07-28 20:49:04,5,45,Female,4,430
1478,Store_1478,Small,East,34,Electronics,"Illinois, Rural",658.365,0,20,2020-12-11 19:13:27,14,18,Female,3,419
1552,Store_1552,Small,North,61,Accessories,"Illinois, Rural",62.24400000000001,0,10,2025-07-08 06:44:34,10,55,Male,3,216
1302,Store_1302,Small,East,17,Clothing,"Illinois, Rural",460.728,0,30,2021-05-15 02:09:07,9,18,Female,5,354
1909,Store_1909,Large,South,18,Clothing,"New York, Industrial",497.256,0,30,2025-05-22 02:02:43,9,18,Female,2,329
1386,Store_1386,Large,East,12,Clothing,"New York, Industrial",273.64,1,10,2020-07-23 16:03:03,7,18,Female,4,85
1471,Store_1471,Large,North,10,Clothing,"Florida, Urban",,,15,2020-05-15 03:42:45,11,,,,390
1333,Store_1333,Large,South,55,Footwear,"Illinois, Suburban",202.62,0,15,2025-03-31 06:05:16,12,25,Male,3,293
1308,Store_1308,Large,North,57,Footwear,"California, Suburban",235.775,1,15,2020-11-18 11:11:13,11,25,Female,3,342
1527,Store_1527,Medium,South,31,Electronics,"Florida, Suburban",710.215,1,30,2020-08-16 09:56:14,10,45,Male,4,6
1886,Store_1886,Medium,South,80,Accessories,"Illinois, Rural",194.311,0,10,2024-07-28 15:42:03,15,55,Male,5,190
1700,Store_1700,Large,North,7,Clothing,"New York, Downtown",583.896,0,20,2020-12-18 15:53:28,9,18,Female,3,36
1539,Store_1539,Large,North,20,Clothing,"California, Coastal",75.984,0,15,2022-11-04 08:37:32,8,35,Male,3,11
1162,Store_1162,Large,East,79,Accessories,"Florida, Urban",633.451,0,15,2022-06-17 18:48:04,10,55,Female,4,469
1999,Store_1999,Large,East,71,Accessories,"California, Coastal",165.25900000000001,1,5,2023-08-20 13:52:29,12,55,Female,3,294
1897,Store_1897,Large,North,21,Electronics,"Illinois, Urban",148.3,1,20,2021-03-24 09:06:27,12,25,Female,3,455
1828,Store_1828,Large,South,78,Accessories,"Texas, Urban",895.05,0,10,2021-08-29 02:04:34,8,65,Female,2,171
1951,Store_1951,Large,East,15,Clothing,"California, Urban",207.964,1,5,2021-08-26 02:30:57,6,18,Female,3,149
1993,Store_1993,Medium,East,13,Clothing,"California, Suburban",374.544,0,0,2024-09-11 11:36:21,12,25,Female,4,179
1054,Store_1054,Large,North,16,Clothing,"New York, Downtown",403.8,0,5,2024-01-24 03:01:04,8,18,Female,3,195
1785,Store_1785,Large,South,19,Clothing,"Illinois, Urban",229.536,0,15,2025-07-11 10:00:55,9,25,Female,4,243
1454,Store_1454,Large,East,6,Clothing,"California, Suburban",157.684,1,20,2021-02-09 18:36:00,12,35,Male,2,315
1304,Store_1304,Medium,North,36,Electronics,"Illinois, Urban",756.34,1,0,2021-03-16 04:58:21,6,25,Male,2,35
1101,Store_1101,Large,South,18,Clothing,"New York, Suburban",181.108,1,5,2024-07-20 09:52:50,10,35,Female,1,108
1553,Store_1553,Small,East,21,Electronics,"Illinois, Rural",293.04,0,30,2020-08-20 07:27:32,11,25,Female,1,193
1774,Store_1774,Large,South,18,Clothing,"New York, Downtown",294.816,0,10,2021-09-08 03:04:19,8,18,Female,7,311
1387,Store_1387,Large,North,49,Footwear,"New York, Suburban",409.64,0,25,2023-02-02 16:38:29,9,25,Male,5,234
1682,Store_1682,Small,East,53,Footwear,"Florida, Coastal",102.983,1,10,2020-10-29 13:04:34,6,35,Female,5,459
1207,Store_1207,Large,South,56,Footwear,"Illinois, Suburban",154.45100000000002,0,15,2023-09-11 21:05:51,10,35,Male,1,372
1314,Store_1314,Large,East,59,Footwear,"Texas, Suburban",548.3280000000001,0,25,2023-01-23 02:18:48,11,25,Male,4,196
1048,Store_1048,Medium,West,21,Electronics,"Florida, Coastal",621.495,0,30,2022-05-18 10:40:13,8,45,Male,3,483
1571,Store_1571,Small,East,28,Electronics,"New York, Suburban",351.25,1,0,2024-10-12 07:47:00,14,25,Female,4,308
1517,Store_1517,Medium,East,70,Accessories,"Texas, Suburban",82.238,0,15,2024-03-15 07:47:09,16,65,Male,5,287
1147,Store_1147,Large,East,7,Clothing,"California, Coastal",521.6279999999999,0,15,2024-07-10 08:50:43,10,25,Female,5,94
1798,Store_1798,Medium,East,43,Footwear,"California, Suburban",443.03700000000003,1,15,2020-12-31 12:55:17,8,25,Female,3,46
1210,Store_1210,Large,South,33,Electronics,"Florida, Suburban",451.81000000000006,1,5,2023-07-25 07:06:28,11,35,Female,5,350
1371,Store_1371,Medium,South,20,Clothing,"Texas, Rural",249.816,0,25,2025-04-25 02:45:10,8,18,Male,4,408
1661,Store_1661,Small,East,11,Clothing,"Illinois, Urban",562.14,0,10,2025-06-04 19:36:32,8,18,Male,3,22
1596,Store_1596,Medium,East,40,Electronics,"Texas, Suburban",,,5,2020-03-27 17:49:10,13,,,,440
1977,Store_1977,Medium,South,45,Footwear,"Florida, Urban",183.97500000000002,0,20,2023-05-22 20:24:25,9,25,Female,2,130
1671,Store_1671,Large,East,73,Accessories,"Illinois, Rural",580.713,1,30,2023-04-29 06:06:49,10,35,Male,3,350
1046,Store_1046,Large,South,12,Clothing,"Illinois, Suburban",380.29200000000003,0,5,2025-12-07 14:44:01,7,25,Female,4,211
1673,Store_1673,Medium,East,76,Accessories,"California, Suburban",618.722,0,15,2022-03-20 13:21:06,16,65,Male,5,493
1498,Store_1498,Medium,West,57,Footwear,"Texas, Rural",358.66600000000005,0,0,2023-05-03 18:41:26,8,35,Female,2,125
1154,Store_1154,Large,East,54,Footwear,"Illinois, Urban",28.787000000000003,0,10,2021-10-03 19:57:37,10,45,Female,3,364
1229,Store_1229,Medium,East,70,Accessories,"Florida, Urban",125.619,0,20,2021-01-25 01:46:27,8,35,Male,3,238
1299,Store_1299,Medium,East,53,Footwear,"California, Urban",162.89900000000003,0,25,2024-05-15 13:27:25,8,45,Female,1,87
1157,Store_1157,Small,East,12,Clothing,"Illinois, Rural",531.952,1,5,2021-10-11 07:25:01,13,35,Female,3,465
1672,Store_1672,Large,West,64,Accessories,"Texas, Suburban",542.256,0,15,2025-03-09 00:11:52,18,55,Male,4,305
1922,Store_1922,Medium,North,59,Footwear,"California, Suburban",446.98600000000005,1,20,2021-07-22 17:11:17,14,45,Female,1,47
1246,Store_1246,Large,North,72,Accessories,"Texas, Suburban",375.59900000000005,1,0,2025-12-28 17:17:30,11,35,Female,5,185
1567,Store_1567,Large,East,1,Clothing,"Texas, Rural",103.708,1,5,2021-11-04 07:19:19,8,18,Female,5,374
1150,Store_1150,Small,West,50,Footwear,"Texas, Rural",81.71900000000001,0,0,2024-11-04 17:55:09,10,25,Female,1,64
1298,Store_1298,Small,South,2,Clothing,"California, Urban",86.14800000000001,0,5,2023-07-25 17:43:43,11,35,Male,3,314
1978,Store_1978,Large,East,45,Footwear,"Illinois, Urban",481.636,1,5,2021-02-05 00:08:56,12,35,Female,1,55
1053,Store_1053,Large,East,37,Electronics,"New York, Downtown",119.03999999999999,0,0,2021-05-26 15:17:47,13,18,Male,1,471
1222,Store_1222,Large,South,44,Footwear,"Illinois, Suburban",456.79800000000006,1,10,2022-12-14 08:52:15,8,45,Female,4,172
1765,Store_1765,Small,East,67,Accessories,"California, Coastal",551.109,0,10,2025-07-31 18:48:56,6,55,Male,6,197
1579,Store_1579,Medium,South,55,Footwear,"New York, Industrial",67.617,0,10,2022-06-28 13:27:50,9,45,Male,3,448
1564,Store_1564,Large,South,1,Clothing,"New York, Downtown",542.376,0,10,2023-03-09 21:33:21,11,35,Female,2,448
1466,Store_1466,Medium,East,14,Clothing,"New York, Industrial",549.748,1,15,2020-03-26 08:36:27,16,35,Male,4,241
1756,Store_1756,Large,South,55,Footwear,"Florida, Suburban",354.9920000000001,0,20,2021-11-05 01:48:10,8,45,Female,3,325
1485,Store_1485,Small,West,62,Accessories,"California, Coastal",339.781,0,30,2021-05-07 08:53:46,9,65,Female,4,150
1551,Store_1551,Large,South,40,Electronics,"Florida, Coastal",490.77,0,20,2022-02-20 23:26:45,14,18,Male,3,465
1443,Store_1443,Medium,North,62,Accessories,"New York, Suburban",280.86800000000005,1,10,2020-08-30 07:10:47,13,45,Male,4,119
1853,Store_1853,Large,North,36,Electronics,"Florida, Coastal",457.65999999999997,1,25,2020-10-06 07:11:40,14,45,Female,4,37
1904,Store_1904,Large,East,2,Clothing,"Florida, Urban",582.084,0,20,2021-08-24 14:20:55,18,18,Female,1,362
1862,Store_1862,Medium,North,76,Accessories,"California, Urban",95.16300000000001,1,25,2024-02-26 02:41:59,8,35,Female,4,314
1137,Store_1137,Small,East,37,Electronics,"Texas, Urban",186.84,0,0,2020-10-28 00:38:19,8,35,Male,4,366
1777,Store_1777,Large,North,58,Footwear,"Florida, Urban",293.48,0,10,2023-07-29 00:58:40,14,25,Male,2,369
1925,Store_1925,Large,South,19,Clothing,"Florida, Coastal",164.064,0,0,2020-08-19 05:04:59,14,25,Female,3,333
1649,Store_1649,Large,South,56,Footwear,"New York, Industrial",556.106,1,10,2023-12-24 05:48:40,14,35,Female,4,63
1953,Store_1953,Small,South,4,Clothing,"New York, Industrial",435.516,0,10,2022-04-18 18:13:20,14,35,Female,4,422
1291,Store_1291,Large,North,77,Accessories,"New York, Suburban",,,25,2021-01-23 06:39:37,7,,,3,163
1209,Store_1209,Medium,East,61,Accessories,"Illinois, Suburban",598.042,1,25,2024-04-14 08:15:50,14,55,Male,2,379
1683,Store_1683,Medium,South,13,Clothing,"Florida, Coastal",96.93599999999999,0,15,2022-02-18 23:28:33,4,25,Female,3,454
1696,Store_1696,Medium,South,7,Clothing,"New York, Industrial",191.284,1,10,2021-12-29 18:06:54,14,25,Male,2,340
1810,Store_1810,Medium,North,9,Clothing,"California, Urban",584.092,1,0,2024-05-15 19:02:38,6,18,Female,4,443
1751,Store_1751,Medium,North,74,Accessories,"Illinois, Urban",377.79600000000005,1,15,2025-07-25 18:51:40,11,45,Male,2,50
1210,Store_1210,Large,East,21,Electronics,"Texas, Suburban",691.6800000000001,0,15,2022-03-09 14:32:46,11,45,Female,4,431
1874,Store_1874,Medium,South,48,Footwear,"Florida, Coastal",551.486,1,5,2023-12-21 13:04:57,7,45,Female,3,215
1662,Store_1662,Medium,South,50,Footwear,"Florida, Coastal",205.161,0,5,2020-08-27 06:08:38,10,35,Male,1,203
1387,Store_1387,Small,East,64,Accessories,"California, Suburban",390.22400000000005,1,15,2025-02-10 14:47:31,8,45,Female,3,132
1395,Store_1395,Large,South,53,Footwear,"Texas, Rural",467.36800000000005,0,5,2023-04-18 17:33:09,9,25,Male,3,253
1123,Store_1123,Small,South,18,Clothing,"Texas, Urban",172.36799999999997,0,15,2022-06-09 18:01:49,14,35,Female,1,49
1560,Store_1560,Medium,East,29,Electronics,"Illinois, Suburban",343.365,0,25,2025-06-09 18:07:16,18,35,Female,3,206
1919,Store_1919,Medium,East,48,Footwear,"Florida, Suburban",93.643,0,20,2023-04-11 07:54:00,19,45,Male,3,449
1908,Store_1908,Small,East,26,Electronics,"New York, Downtown",494.61,0,25,2025-09-01 12:26:13,11,45,Male,5,62
1123,Store_1123,Medium,South,19,Clothing,"California, Urban",24.472,1,5,2022-05-11 08:53:27,9,18,Male,2,174
1067,Store_1067,Medium,North,56,Footwear,"California, Coastal",253.17600000000002,0,30,2020-05-12 20:39:53,13,35,Male,2,94
1474,Store_1474,Medium,South,61,Accessories,"California, Coastal",604.864,0,15,2022-12-17 17:09:01,11,65,Male,1,255
1357,Store_1357,Medium,West,35,Electronics,"California, Urban",674.52,0,15,2024-06-20 03:35:15,10,35,Female,2,186
1742,Store_1742,Medium,East,6,Clothing,"New York, Industrial",484.62,0,10,2020-06-16 20:12:57,3,25,Female,3,298
1455,Store_1455,Large,North,30,Electronics,"New York, Downtown",118.755,0,30,2025-08-21 06:40:41,9,25,Female,5,273
1345,Store_1345,Large,North,45,Footwear,"Illinois, Suburban",301.42300000000006,1,10,2020-09-27 04:22:39,10,35,Female,5,276
1929,Store_1929,Large,North,48,Footwear,"Florida, Suburban",398.61800000000005,0,5,2023-04-09 17:35:54,10,25,Male,3,484
1520,Store_1520,Large,West,61,Accessories,"New York, Downtown",77.454,0,15,2024-11-05 00:16:41,6,65,Female,1,377
1777,Store_1777,Large,East,13,Clothing,"Illinois, Rural",98.43599999999999,0,10,2021-05-26 21:39:40,7,25,Female,1,207
1636,Store_1636,Small,East,16,Clothing,"Texas, Suburban",35.556,0,10,2020-12-02 13:29:24,7,18,Male,4,147
1882,Store_1882,Medium,South,77,Accessories,"Florida, Suburban",228.803,1,5,2024-12-16 09:46:23,9,35,Female,6,436
1832,Store_1832,Large,East,67,Accessories,"New York, Industrial",581.857,1,10,2025-07-10 02:33:03,12,65,Male,4,116
1623,Store_1623,Small,North,15,Clothing,"Texas, Rural",310.392,0,0,2023-05-26 07:02:41,12,18,Female,5,225
1497,Store_1497,Large,South,34,Electronics,"Illinois, Suburban",642.1500000000001,0,10,2023-10-28 20:20:44,13,35,Female,3,73
1327,Store_1327,Large,South,37,Electronics,"New York, Suburban",,,5,2021-07-21 07:43:13,7,,,,449
1329,Store_1329,Large,West,67,Accessories,"New York, Industrial",48.737,0,25,2020-11-19 01:02:14,5,55,Female,4,99
1565,Store_1565,Small,South,34,Electronics,"Texas, Urban",605.865,0,15,2021-04-10 20:51:28,11,45,Female,8,463
1426,Store_1426,Large,South,8,Clothing,"New York, Downtown",304.68,0,0,2024-10-02 04:00:36,5,18,Female,3,164
1442,Store_1442,Medium,East,53,Footwear,"California, Coastal",264.836,0,25,2021-04-18 16:29:06,9,25,Male,1,39
1600,Store_1600,Large,East,41,Footwear,"New York, Suburban",277.377,1,15,2023-09-18 17:06:42,9,25,Male,2,250
1094,Store_1094,Medium,East,24,Electronics,"Florida, Urban",295.08,0,10,2020-11-22 15:53:27,7,18,Female,5,89
1870,Store_1870,Medium,South,71,Accessories,"Texas, Suburban",577.6419999999999,0,10,2023-08-29 15:45:47,9,45,Male,4,22
1761,Store_1761,Large,West,69,Accessories,"Florida, Coastal",344.87700000000007,0,0,2023-06-18 06:53:16,7,45,Male,5,424
1954,Store_1954,Medium,East,79,Accessories,"Illinois, Urban",633.36,0,30,2025-04-08 16:52:51,10,65,Female,3,241
1450,Store_1450,Small,East,64,Accessories,"Florida, Urban",562.24,1,25,2025-01-02 11:06:02,11,65,Female,2,392
1316,Store_1316,Small,West,61,Accessories,"California, Suburban",482.833,0,0,2024-02-12 11:16:11,9,35,Female,5,70
1486,Store_1486,Medium,South,39,Electronics,"California, Suburban",,,15,2021-06-22 08:19:33,7,,,,189
1677,Store_1677,Large,South,59,Footwear,"Florida, Urban",471.1530000000001,1,10,2023-01-09 00:56:41,6,45,Female,2,302
1738,Store_1738,Medium,East,59,Footwear,"Illinois, Suburban",486.25500000000005,0,20,2020-05-15 05:41:05,9,35,Female,3,20
1647,Store_1647,Small,East,31,Electronics,"New York, Downtown",112.935,0,15,2024-04-10 00:15:19,12,25,Male,2,371
1895,Store_1895,Large,South,66,Accessories,"California, Urban",242.151,0,10,2023-06-07 00:22:29,11,45,Female,4,74
1576,Store_1576,Small,South,27,Electronics,"Florida, Suburban",617.005,1,10,2025-10-26 06:06:14,13,18,Male,3,192
1004,Store_1004,Large,East,41,Footwear,"Florida, Suburban",130.28400000000002,0,15,2024-01-23 19:31:40,11,45,Male,3,309
1631,Store_1631,Medium,East,15,Clothing,"Florida, Urban",356.688,0,15,2022-06-29 16:33:34,6,18,Female,3,278
1370,Store_1370,Medium,East,24,Electronics,"New York, Downtown",598.63,1,15,2021-04-14 19:40:05,10,45,Male,4,77
1730,Store_1730,Small,East,73,Accessories,"Texas, Suburban",165.649,1,25,2025-12-27 14:19:46,8,55,Male,2,265
1876,Store_1876,Small,North,52,Footwear,"Illinois, Rural",,,20,2024-04-17 16:49:40,8,,,,305
1985,Store_1985,Large,West,41,Footwear,"Texas, Rural",514.2510000000001,1,5,2025-11-23 09:40:06,14,35,Male,4,228
1554,Store_1554,Medium,East,48,Footwear,"Illinois, Rural",212.88400000000001,1,25,2023-06-09 16:36:51,14,45,Male,5,90
1187,Store_1187,Large,East,51,Footwear,"Illinois, Suburban",336.94100000000003,0,5,2021-01-29 17:36:05,9,35,Female,3,44
1025,Store_1025,Large,West,70,Accessories,"Florida, Urban",289.35400000000004,0,30,2025-05-26 01:27:44,9,65,Male,3,173
1778,Store_1778,Small,East,2,Clothing,"California, Coastal",537.6999999999999,1,20,2022-04-15 21:49:53,13,35,Male,2,457
1161,Store_1161,Large,South,57,Footwear,"Florida, Suburban",239.61300000000003,0,25,2024-04-03 11:47:58,7,45,Male,1,144
1744,Store_1744,Small,North,33,Electronics,"New York, Industrial",289.03000000000003,1,15,2021-05-06 18:51:49,12,45,Female,2,46
1129,Store_1129,Large,West,9,Clothing,"Illinois, Urban",123.88000000000001,1,15,2020-09-27 22:57:27,12,18,Female,4,123
1532,Store_1532,Medium,North,56,Footwear,"California, Suburban",199.24300000000002,0,5,2023-05-27 04:39:12,7,25,Male,1,341
1882,Store_1882,Small,North,17,Clothing,"Illinois, Urban",405.69599999999997,0,15,2021-06-28 18:37:44,10,25,Female,4,93
1409,Store_1409,Large,East,30,Electronics,"Illinois, Rural",144.22500000000002,0,10,2024-03-14 04:22:59,9,45,Male,5,490
1639,Store_1639,Large,South,57,Footwear,"Florida, Urban",391.19300000000004,0,5,2022-03-19 00:56:01,13,35,Female,2,398
1587,Store_1587,Large,North,40,Electronics,"California, Coastal",22.830000000000002,0,10,2025-01-06 14:48:18,12,35,Female,4,242
1072,Store_1072,Medium,South,70,Accessories,"California, Suburban",246.75300000000001,0,15,2024-12-20 09:37:44,11,55,Female,4,208
1232,Store_1232,Large,West,54,Footwear,"Illinois, Urban",,,25,2022-03-19 14:39:50,12,,,,459
1854,Store_1854,Large,East,55,Footwear,"California, Suburban",62.81000000000001,0,10,2023-08-30 01:18:51,8,25,Male,4,407
1105,Store_1105,Medium,South,49,Footwear,"California, Suburban",389.731,1,10,2025-09-22 04:18:56,8,25,Male,4,462
1900,Store_1900,Medium,East,42,Footwear,"Florida, Coastal",76.385,1,5,2024-04-21 12:22:45,13,25,Female,1,71
1008,Store_1008,Large,South,74,Accessories,"Texas, Suburban",70.304,0,10,2024-11-02 09:49:34,6,35,Female,2,460
1630,Store_1630,Large,South,47,Footwear,"New York, Industrial",209.31900000000002,0,10,2025-01-02 17:39:28,9,45,Female,5,286
1049,Store_1049,Large,North,4,Clothing,"Texas, Rural",446.12399999999997,0,10,2025-08-24 14:40:52,11,35,Female,1,368
1521,Store_1521,Medium,East,53,Footwear,"California, Suburban",540.4200000000001,1,5,2022-09-20 05:04:26,10,35,Male,3,403
1624,Store_1624,Large,East,64,Accessories,"Illinois, Urban",517.325,1,20,2021-05-29 04:13:24,14,55,Male,1,391
1441,Store_1441,Small,North,44,Footwear,"New York, Suburban",272.17400000000004,1,0,2024-09-25 10:03:01,9,25,Female,5,479
1777,Store_1777,Large,East,9,Clothing,"New York, Downtown",182.284,1,15,2025-11-24 20:43:25,12,35,Female,5,383
1589,Store_1589,Large,North,71,Accessories,"Illinois, Suburban",204.997,0,10,2021-09-05 09:13:12,3,65,Male,4,212
1035,Store_1035,Medium,West,61,Accessories,"New York, Suburban",193.713,0,10,2020-12-19 13:13:39,12,65,Male,5,121
1201,Store_1201,Large,South,13,Clothing,"Illinois, Urban",,,5,2020-12-20 13:24:27,12,,,,215
1823,Store_1823,Small,East,9,Clothing,"New York, Industrial",62.632,1,30,2025-01-28 14:13:22,9,35,Male,1,94
1117,Store_1117,Medium,East,18,Clothing,"Texas, Urban",151.624,1,0,2022-10-06 17:06:14,11,25,Female,4,448
1701,Store_1701,Medium,East,7,Clothing,"New York, Suburban",85.456,1,10,2021-08-29 13:02:43,15,25,Male,4,265
1753,Store_1753,Large,South,14,Clothing,"Florida, Urban",16.331999999999997,0,5,2025-09-08 10:36:21,5,35,Male,4,303
1804,Store_1804,Medium,North,77,Accessories,"Illinois, Rural",194.922,0,15,2022-03-15 11:32:05,14,65,Female,4,294
1168,Store_1168,Small,West,78,Accessories,"New York, Downtown",237.341,0,15,2024-09-03 23:00:07,10,55,Male,4,107
1511,Store_1511,Small,North,41,Footwear,"Illinois, Urban",510.884,0,5,2021-09-29 17:41:17,11,25,Male,9,376
1229,Store_1229,Large,East,49,Footwear,"Florida, Suburban",547.206,0,15,2022-04-13 13:23:04,7,35,Male,2,431
1559,Store_1559,Small,North,30,Electronics,"New York, Downtown",440.88,0,15,2025-05-14 17:13:26,11,18,Female,3,24
1149,Store_1149,Large,South,56,Footwear,"New York, Industrial",,,20,2022-10-19 19:46:29,10,,,,299
1854,Store_1854,Large,East,51,Footwear,"Florida, Coastal",344.223,0,25,2025-11-20 19:54:37,17,45,Female,5,4
1207,Store_1207,Medium,South,4,Clothing,"Florida, Urban",304.572,0,15,2022-01-14 23:07:40,10,35,Male,4,262
1060,Store_1060,Large,West,19,Clothing,"Florida, Coastal",37.092,0,15,2021-12-04 19:27:28,9,35,Female,4,429
1842,Store_1842,Medium,East,48,Footwear,"Illinois, Suburban",35.035000000000004,0,15,2022-06-30 00:18:43,11,25,Female,2,345
1116,Store_1116,Medium,West,23,Electronics,"Florida, Coastal",47.635,1,5,2020-03-28 11:03:29,10,18,Male,3,333
1238,Store_1238,Small,East,4,Clothing,"Illinois, Urban",110.248,1,25,2025-04-07 19:31:49,8,18,Male,4,406
1882,Store_1882,Large,South,48,Footwear,"Texas, Rural",62.448,1,10,2020-08-28 18:22:57,9,45,Male,4,293
1866,Store_1866,Large,East,52,Footwear,"New York, Industrial",115.92900000000002,0,15,2024-08-10 06:02:44,10,45,Male,2,106
1047,Store_1047,Large,East,65,Accessories,"New York, Suburban",353.73300000000006,1,10,2021-08-13 23:21:24,12,55,Male,3,369
1447,Store_1447,Large,North,23,Electronics,"California, Urban",394.855,1,25,2021-12-13 07:20:13,10,18,Female,6,243
